session_id,session_duration,pages_visited,avg_time_per_page,mouse_distance_avg,mouse_avg_speed,mouse_max_speed,mouse_idle_time,mouse_sharp_turns,mouse_straight_movements,avg_scroll_depth,avg_scroll_speed,total_scrolls,total_clicks,avg_time_between_clicks,avg_typing_speed,avg_shortcut_use,label
004e1641-411a-4095-8f06-5cde8b5e39ab,7.0,1.0,7.0,3040.90087890625,718.6922607421875,3416.01953125,0.0,248.0,30.0,199.0,87.98571014404297,146.0,0.0,,0.0,0.0,1
00debadb-da98-4d0b-ab2b-e077713c5770,22.0,1.0,22.0,1878.4549560546875,1193.8367919921875,2018.5093994140625,0.0,73.0,6.0,2953.0,793.6893310546875,238.0,0.0,,0.0,0.0,1
0162be10-49d8-4751-83c1-c16f01d6e6aa,14.0,1.0,14.0,2689.657470703125,1173.8016357421875,3106.67431640625,0.0,142.0,14.0,1841.0,808.6802368164062,146.0,0.0,,0.0,0.0,1
0162bee8-cba2-481e-917b-1d9ea751d8b9,6.0,1.0,6.0,915.8306884765624,644.367919921875,2376.1875,0.0,87.0,6.0,278.0,67.92545318603516,263.0,0.0,,0.0,0.0,1
016c7dc5-a4d6-4eaa-be91-2ab916decb7b,9.0,1.0,9.0,138.82431030273438,459.9808654785156,707.5916137695312,0.0,3.0,0.0,10572.0,2193.31396484375,305.0,0.0,,0.0,0.0,1
018f991c-705d-453c-8d00-1dce519373c2,5.0,1.0,5.0,30.735937118530277,618.9921875,1029.56298828125,0.0,2.0,0.0,399.0,139.34713745117188,184.0,0.0,,0.0,0.0,1
01e31125-6f49-4142-bc34-465314d2a0c6,9.0,1.0,8.0,182.13381958007807,823.095947265625,1533.3333740234375,0.0,3.0,0.0,92.0,62.80193328857422,92.0,0.0,,0.0,0.0,1
01e4911d-e877-4846-a581-f03cc4d85ef1,9.0,1.0,9.0,8135.974609375,1359.228515625,3666.666748046875,0.0,369.0,45.0,468.0,214.2857208251953,139.0,0.0,,0.0,0.0,1
022b9d6e-3608-4f16-9c02-12223b823232,12.0,1.0,11.0,3858.63232421875,587.9219360351562,2968.164306640625,0.0,392.0,58.0,544.0,186.03851318359372,187.0,0.0,,0.0,0.0,1
022dac6f-a6f1-48ff-97d0-181b42d87ca7,9.0,1.0,8.0,5863.7333984375,1422.5384521484375,3605.55126953125,0.0,261.0,29.0,190.0,64.30758666992188,190.0,0.0,,0.0,0.0,1
023f0eb4-1669-4c56-822b-a53c39d73713,9.0,1.0,9.0,2637.15576171875,974.7763061523438,5385.1650390625,0.0,172.0,14.0,258.0,64.12175750732422,258.0,0.0,,0.0,0.0,1
02a8736e-15c3-4bf0-9a3c-e748ccfb5cfd,6.0,1.0,5.0,998.3662109375,1155.507568359375,2967.2158203125,0.0,30.0,5.0,179.0,386.6666564941406,29.0,0.0,,0.0,0.0,1
02ee3494-31bd-4d36-9f2c-a0c902ca1d4b,6.0,1.0,6.0,3207.932861328125,1162.9542236328125,3041.38134765625,0.0,165.0,19.0,87.0,63.75092697143555,87.0,0.0,,0.0,0.0,1
0310298d-e239-4245-b116-eefe6989204b,12.0,1.0,11.0,439.6419677734375,959.5054931640624,1590.8690185546875,0.0,27.0,5.0,14347.0,3922.27685546875,231.0,0.0,,0.0,0.0,1
032420da-f320-477c-b062-214bc23c3b46,6.0,1.0,6.0,342.0874938964844,1249.874755859375,7500.0,0.0,19.0,1.0,217.0,65.4743881225586,212.0,0.0,,0.0,0.0,1
0336e0c6-5d87-467d-b8bb-a76efa846c5a,21.0,1.0,21.0,4.4721360206604,124.22599792480467,124.22599792480467,0.0,0.0,1.0,12033.0,1958.475830078125,392.0,0.0,,0.0,0.0,1
03d7733e-5bb2-444b-920b-f3d1096acf14,21.0,1.0,20.0,4921.8876953125,1212.5926513671875,3824.2646484375,0.0,243.0,35.0,10146.0,3086.83740234375,207.0,0.0,,0.0,0.0,1
04125b64-703f-4dbd-9833-de4b972b1f45,19.0,1.0,18.0,995.9994506835938,926.8551025390624,1545.45458984375,0.0,53.0,7.0,9199.0,5386.51025390625,105.0,0.0,,0.0,0.0,1
04146206-0ef3-4280-9328-6daa9741b51c,7.0,1.0,7.0,437.6974182128906,930.5892333984376,3046.309326171875,0.0,26.0,4.0,322.0,162.51904296875,128.0,0.0,,15.0,1.0,1
045cfa57-e1bb-40a0-9933-3f3a67a45877,7.0,1.0,7.0,1757.1993408203125,1418.821533203125,4527.6923828125,0.0,70.0,11.0,3454.0,2266.79833984375,93.0,0.0,,0.0,0.0,1
045dfddc-5552-459f-bf96-3f8026072e0f,6.0,1.0,5.0,2491.7919921875,1353.8858642578125,3041.38134765625,0.0,96.0,12.0,514.0,533.6842041015625,63.0,0.0,,0.0,0.0,1
048d9bbd-7c51-4507-9b9d-18ceb30547f1,26.0,1.0,25.0,4717.5205078125,1218.57275390625,16031.2197265625,0.0,248.0,29.0,1314.0,64.36274719238281,1314.0,0.0,,0.0,0.0,1
04cda31a-ed73-4932-bea9-739c99be62ba,9.0,1.0,9.0,5335.314453125,1015.0563354492188,9988.8828125,0.0,311.0,46.0,513.0,228.93194580078125,143.0,0.0,,0.0,0.0,1
04e22431-1bbf-4807-bf9b-1db45b04768b,22.0,1.0,22.0,5872.47900390625,1436.5283203125,2948.63427734375,0.0,255.0,20.0,5693.0,804.3388671875,466.0,0.0,,0.0,0.0,1
04fba363-fb9b-41b7-96ae-3ae235f7f473,10.0,1.0,9.0,5171.84619140625,1389.55224609375,4237.923828125,0.0,226.0,25.0,307.0,63.39341354370117,307.0,0.0,,0.0,0.0,1
0511e4de-18b7-4b3f-8630-348d046b9206,11.0,1.0,11.0,1105.9781494140625,1221.501953125,2467.067138671875,0.0,42.0,4.0,6886.0,2788.55517578125,148.0,0.0,,0.0,0.0,1
055db4fa-a63d-4105-a60f-ea3cbf00b64f,19.0,1.0,18.0,3859.93701171875,1167.4034423828125,2867.441650390625,0.0,186.0,13.0,13317.0,3392.046875,246.0,0.0,,0.0,0.0,1
05607e90-9ee3-41ff-935f-74697d3d682f,3.0,1.0,2.0,112.43341827392578,1571.438232421875,2604.7314453125,0.0,2.0,0.0,75.0,63.30196762084961,75.0,0.0,,0.0,0.0,1
0572caf7-a867-470d-8bae-9757aee6a6bb,27.0,1.0,26.0,36.60806655883789,470.2249145507813,687.1842651367188,0.0,1.0,1.0,5253.0,920.400634765625,362.0,0.0,,0.0,0.0,1
05958eae-261e-4531-8141-b928244a8719,14.0,1.0,14.0,1434.2059326171875,1716.2615966796875,3982.01025390625,0.0,46.0,6.0,9116.0,2736.0361328125,206.0,0.0,,0.0,0.0,1
06327096-e387-468f-a400-85dadb76a861,20.0,1.0,20.0,5547.7587890625,1001.8969116210938,4589.34521484375,0.0,327.0,47.0,3944.0,803.308837890625,317.0,0.0,,0.0,0.0,1
063ec128-0e6a-41ee-b17c-13dd03f36631,8.0,1.0,7.0,87.56544494628906,1621.5823974609375,2876.5166015625,0.0,1.0,0.0,3015.0,768.935546875,254.0,0.0,,0.0,0.0,1
06503102-e3e8-4729-8a5b-3705d5c4cf1b,18.0,1.0,17.0,2318.24267578125,1003.813232421875,4055.175048828125,0.0,132.0,16.0,878.0,64.28205108642578,878.0,0.0,,0.0,0.0,1
068909a7-42ab-4a14-9e25-5ee1b36fd3e0,12.0,1.0,12.0,3476.375244140625,1293.1112060546875,3504.318115234375,0.0,155.0,20.0,3784.0,785.53564453125,303.0,0.0,,0.0,0.0,1
07183b40-1493-4734-b7cd-bcd584550509,11.0,1.0,11.0,6308.62939453125,1159.1539306640625,8944.271484375,0.0,347.0,33.0,352.0,82.76187896728516,273.0,1.0,,0.0,0.0,1
07b9b455-baf0-446c-a365-50ba7328fb1c,10.0,1.0,9.0,6639.07470703125,1188.348876953125,14317.8212890625,0.0,346.0,43.0,352.0,161.36468505859375,140.0,0.0,,0.0,0.0,1
0861fada-6e8d-45a1-b42e-06d0c061bff1,8.0,1.0,8.0,968.4541625976562,923.6971435546876,2607.680908203125,0.0,66.0,6.0,2784.0,789.1137084960938,229.0,0.0,,0.0,0.0,1
0884cd26-b1c5-4658-996b-c5cf77646529,18.0,1.0,17.0,4216.7431640625,1338.63330078125,19235.384765625,0.0,192.0,25.0,9974.0,4175.68115234375,149.0,0.0,,0.0,0.0,1
08a24677-cb06-4cf7-8ee9-70a8db06be22,17.0,1.0,16.0,3192.039794921875,1236.7291259765625,3845.1376953125,0.0,154.0,17.0,13317.0,3398.5693359375,248.0,0.0,,0.0,0.0,1
08e7b553-ed85-41ec-9945-dc102870f356,11.0,1.0,10.0,949.41455078125,1974.038818359375,3047.9501953125,0.0,28.0,2.0,14435.0,2797.826904296875,327.0,0.0,,0.0,0.0,1
08edc9a4-ba39-41d8-823a-90ffaba6e989,4.0,1.0,4.0,2219.160400390625,1058.729248046875,3051.54150390625,0.0,124.0,11.0,169.0,120.14388275146484,91.0,0.0,,0.0,0.0,1
09862062-68fa-4932-969e-03bcd51b442a,17.0,1.0,17.0,660.2509155273438,1015.6367797851562,1968.8939208984373,0.0,24.0,4.0,14607.0,3900.561279296875,240.0,0.0,,0.0,0.0,1
09cd59dd-69d6-4377-9565-535bf0188bf1,14.0,1.0,14.0,134.85018920898438,799.488525390625,2007.7938232421875,0.0,5.0,1.0,10744.0,2678.722900390625,254.0,0.0,,0.0,0.0,1
0ab26664-68fe-4e00-8b9e-c34940e8a460,14.0,1.0,13.0,36.78682708740234,297.6280822753906,854.400390625,0.0,2.0,0.0,3839.0,790.4092407226562,313.0,0.0,,0.0,0.0,1
0afc7bdf-a31f-47a2-8b1e-c96ce778c5da,6.0,1.0,5.0,225.7902984619141,1701.0694580078125,2405.14501953125,0.0,7.0,1.0,286.0,63.488529205322266,286.0,0.0,,0.0,0.0,1
0b231535-0617-4eec-ad18-1590b4f62ddf,17.0,1.0,16.0,1923.2430419921875,1080.150390625,4630.814453125,0.0,100.0,10.0,7744.0,1665.2314453125,290.0,0.0,,0.0,0.0,1
0b31e4b1-5ccb-47b4-851c-0b2f540af306,11.0,1.0,10.0,1039.140869140625,1618.8848876953125,2469.81787109375,0.0,40.0,6.0,5.0,0.0,1.0,0.0,,0.0,0.0,1
0ba0e829-bf8e-4bd8-9927-53b0d3a91ad4,12.0,1.0,11.0,3109.75537109375,1415.9522705078125,9300.5380859375,0.0,143.0,16.0,1168.0,739.7435913085938,99.0,0.0,,0.0,0.0,1
0c518a76-275a-4469-881d-d3dff61903c2,10.0,1.0,9.0,2444.263671875,1191.963623046875,5044.24853515625,0.0,118.0,15.0,10400.0,3728.90478515625,176.0,0.0,,0.0,0.0,1
0c65d8bd-5528-442f-adf2-569564f97166,11.0,1.0,11.0,4049.330078125,1350.17333984375,10700.466796875,0.0,177.0,18.0,468.0,102.01400756835938,295.0,0.0,,0.0,0.0,1
0c90e19d-3987-4706-993a-5abb2cf57149,12.0,1.0,11.0,2472.681884765625,1063.1251220703125,3001.666259765625,0.0,143.0,13.0,10661.0,2238.906494140625,297.0,0.0,,0.0,0.0,1
0c95382d-64cc-4ac1-b3cb-d156e6fac6f5,7.0,1.0,7.0,4001.15234375,1406.4290771484375,4835.97265625,0.0,165.0,21.0,623.0,169.02944946289062,236.0,0.0,,0.0,0.0,1
0c9fd047-7700-4edb-8e48-1b556e31265d,8.0,1.0,8.0,1056.455078125,956.20263671875,1581.1387939453125,0.0,62.0,4.0,9199.0,2563.215087890625,223.0,0.0,,0.0,0.0,1
0d58e0c7-e1af-4306-a71c-deea9e43ca5c,7.0,1.0,7.0,3387.568603515625,1110.8636474609375,3152.248779296875,0.0,183.0,21.0,14004.0,14637.205625000024,2.0,0.0,,0.0,0.0,1
0d5b4294-a1a0-4f89-ba72-fbe7f23dd0a5,13.0,1.0,12.0,743.4996948242188,1353.432373046875,2358.495361328125,0.0,36.0,2.0,10661.0,3914.401123046875,169.0,0.0,,0.0,0.0,1
0e169371-76b7-46ff-a49f-1685822ea7d2,23.0,1.0,22.0,10623.2607421875,1588.088134765625,21023.796875,0.0,434.0,41.0,16398.0,4007.242919921875,262.0,0.0,,0.0,0.0,1
0e2776d6-2fed-4822-8934-7dba1d4d6097,14.0,1.0,14.0,6315.2783203125,837.7799682617188,3342.579833984375,0.0,449.0,71.0,14264.0,5204.16357421875,171.0,0.0,,0.0,0.0,1
0e42c250-734d-4161-9c1a-41a9eaeb1682,12.0,1.0,11.0,2249.482421875,1121.8829345703125,3026.549072265625,0.0,112.0,15.0,213.0,64.47688293457031,212.0,0.0,,0.0,0.0,1
0e722ff9-56b5-4719-8bde-cdbeac9d13f3,8.0,1.0,8.0,100.81137084960938,2118.62109375,2921.947509765625,0.0,2.0,0.0,7998.0,1797.479736328125,281.0,0.0,,0.0,0.0,1
0e79e199-3e59-4809-83eb-d82274b34bd9,8.0,1.0,8.0,67.76555633544922,1177.3416748046875,2035.2449951171875,0.0,0.0,2.0,15636.0,3630.894287109375,274.0,0.0,,0.0,0.0,1
0ec48874-a1aa-4c97-a26f-8e310a69a92b,13.0,1.0,13.0,174.87608337402344,3247.994140625,19104.97265625,0.0,8.0,1.0,13832.0,5094.76416015625,168.0,0.0,,0.0,0.0,1
0f01da73-b0d3-41eb-b6a2-1d37a093a6a9,22.0,1.0,21.0,1189.157958984375,937.0307006835938,1900.0,0.0,52.0,13.0,11087.0,6305.634765625,109.0,0.0,,0.0,0.0,1
0f3067ca-1119-4206-b706-5655f6b3118e,9.0,1.0,8.0,1481.86767578125,521.930908203125,2952.964599609375,0.0,174.0,21.0,312.0,64.6838607788086,312.0,0.0,,0.0,0.0,1
0fe588fa-5919-4452-8772-6b354a386f0f,23.0,1.0,23.0,2005.5897216796875,1164.42041015625,3052.867431640625,0.0,85.0,9.0,16398.0,3546.986328125,292.0,0.0,,0.0,0.0,1
10128409-d0b7-4d64-877e-70f4a64efcdb,11.0,1.0,11.0,1694.88671875,1103.9105224609375,15297.05859375,0.0,106.0,7.0,2974.0,772.988525390625,244.0,0.0,,0.0,0.0,1
1038172c-24ce-4dbd-804f-54ac49ebe395,25.0,1.0,25.0,2078.78173828125,637.0437622070312,2385.855712890625,0.0,191.0,27.0,1352.0,64.1500473022461,1352.0,0.0,,14.0,1.0,1
10b3b5f0-8b3b-40a4-9a4f-8a13f3fc0fb3,10.0,1.0,10.0,105.2549285888672,1907.6654052734373,3001.560546875,0.0,1.0,0.0,1121.0,795.6834716796875,91.0,0.0,,0.0,0.0,1
10d8b52d-b1ea-445a-85f8-fbe32dfd46ac,10.0,1.0,9.0,2774.412841796875,1644.15869140625,4381.73046875,0.0,91.0,14.0,436.0,70.42253875732422,399.0,0.0,,15.0,1.0,1
10e46339-7824-47b5-aaf0-57eb53edf56f,11.0,1.0,11.0,6323.38134765625,1392.3515625,2952.964599609375,0.0,276.0,27.0,678.0,133.649658203125,329.0,0.0,,0.0,0.0,1
10e7b218-39ab-4a35-998a-d6e5d52ed23f,7.0,1.0,6.0,2848.369140625,1380.9619140625,16401.21875,0.0,128.0,20.0,545.0,165.14598083496094,210.0,0.0,,0.0,0.0,1
1114836b-6c8e-462e-9ef3-7839db3416f9,14.0,1.0,14.0,1305.3223876953125,1393.800048828125,2486.072265625,0.0,57.0,7.0,2164.0,760.5086669921875,182.0,0.0,,0.0,0.0,1
111483b3-a65d-4f00-864c-36b0d8d4d117,11.0,1.0,10.0,557.623291015625,657.2415161132812,1702.9385986328125,0.0,16.0,1.0,372.0,141.43350219726562,167.0,0.0,,0.0,0.0,1
1118324f-d8c5-44b3-ace7-888f7c57c844,14.0,1.0,13.0,4226.4580078125,1027.10693359375,15000.0,0.0,261.0,28.0,15376.0,3253.07080078125,298.0,0.0,,0.0,0.0,1
117d2424-6504-494f-abd2-5b6acf70964a,9.0,1.0,9.0,1853.6591796875,1154.9180908203125,4006.3232421875,0.0,98.0,9.0,9028.0,2518.30126953125,229.0,0.0,,0.0,0.0,1
1184b079-3a54-4043-baff-ed55af057b9a,10.0,1.0,9.0,3342.020751953125,1275.915283203125,3014.962646484375,0.0,156.0,21.0,366.0,64.49903106689453,366.0,0.0,,0.0,0.0,1
12437e6a-25c2-452c-a973-ac9a54595282,9.0,1.0,8.0,5681.57275390625,4469.1455078125,42438.77057668656,0.0,186.0,17.0,279.0,82.03009796142578,12760.0,58.0,13.56140350877193,0.0,0.0,1
12453bf2-be37-46c3-9f12-c92b19e129a4,13.0,1.0,13.0,10622.359375,1602.3663330078125,4476.13623046875,0.0,390.0,39.0,518.0,112.516357421875,297.0,0.0,,0.0,0.0,1
12743fea-8296-4fda-a205-73eda0bf772a,32.0,1.0,31.0,3458.226318359375,779.2313842773438,3431.876708984375,0.0,276.0,33.0,1670.0,64.14789581298828,1670.0,0.0,,0.0,0.0,1
12aa890e-4771-4277-9bf5-0faa3c0936f5,12.0,1.0,11.0,673.4385986328125,1388.841796875,2202.271484375,0.0,22.0,3.0,1024.0,754.8148193359375,87.0,0.0,,0.0,0.0,1
12b8582e-a078-42cc-8ccc-8ec12a20f8f5,8.0,1.0,8.0,2821.654296875,1143.866943359375,3088.68896484375,0.0,157.0,13.0,297.0,64.81278991699219,297.0,0.0,,0.0,0.0,1
12be2134-c1a1-4ae8-abc8-f16d45d4fd65,21.0,1.0,20.0,5616.98095703125,1158.8477783203125,6368.32421875,0.0,282.0,33.0,2719.0,810.9646606445312,214.0,0.0,,0.0,0.0,1
135ef282-8599-491e-8ac5-f1feffdd5459,12.0,1.0,12.0,12435.107421875,5409.45974609375,42438.77057668656,0.0,236.0,20.0,580.0,155.0013427734375,19200.0,80.0,13.734177215189874,0.0,0.0,1
13adf044-9587-416e-8735-52a7628cc418,7.0,1.0,6.0,71.84010314941406,2317.422607421875,2317.422607421875,0.0,0.0,1.0,10489.0,3211.833251953125,202.0,0.0,,0.0,0.0,1
13bec54e-92f3-4695-9c7f-8c43b8325852,5.0,1.0,4.0,1712.169189453125,1133.35791015625,1976.423583984375,0.0,92.0,9.0,396.0,154.7853546142578,164.0,0.0,,0.0,0.0,1
13dd37e2-cf3b-4fd6-93b9-c72030a639d3,4.0,1.0,4.0,1666.2138671875,850.4647827148438,2595.498779296875,0.0,115.0,15.0,482.0,901.923095703125,35.0,0.0,,0.0,0.0,1
13e13a4a-d450-4ff5-90b5-bf7045116d88,7.0,1.0,7.0,1476.6104736328125,1749.78955078125,12298.3740234375,0.0,60.0,3.0,7915.0,4717.01513671875,103.0,0.0,,0.0,0.0,1
140a9316-f8f7-4d3d-b84a-cc4b33e95879,9.0,1.0,8.0,4046.1806640625,1298.2030029296875,4546.43994140625,0.0,188.0,18.0,278.0,64.31390380859375,278.0,0.0,,0.0,0.0,1
145155c1-15e2-405d-ab43-42760b544101,9.0,1.0,8.0,633.5629272460938,1319.0758056640625,2804.317626953125,0.0,24.0,0.0,3537.0,971.326171875,226.0,0.0,,0.0,0.0,1
147eff05-0bc7-4c93-b983-2982ba04c1d2,9.0,1.0,8.0,481.6859130859375,906.582763671875,1442.220458984375,0.0,31.0,4.0,2785.0,791.881103515625,227.0,0.0,,0.0,0.0,1
149cc156-c5eb-44e8-b877-4268ed968618,14.0,1.0,14.0,4516.61083984375,1493.4088134765625,3612.302490234375,0.0,189.0,18.0,4999.0,810.59130859375,394.0,0.0,,0.0,0.0,1
151a2169-bc65-4eb7-87af-9a447c414fc0,19.0,1.0,18.0,4015.9951171875,860.008544921875,6082.7626953125,0.0,291.0,34.0,2232.0,1496.9500732421875,174.0,0.0,,0.0,0.0,1
1668926f-0b0f-44bc-809b-e3b311e4679e,10.0,1.0,10.0,2752.200927734375,864.7965698242188,2009.97509765625,0.0,188.0,17.0,902.0,779.8245849609375,74.0,0.0,,0.0,0.0,1
16692afc-4382-4ef5-820a-63618f388284,14.0,1.0,14.0,3175.467529296875,627.8075561523438,7615.77294921875,0.0,311.0,42.0,16398.0,12523.9541015625,81.0,0.0,,0.0,0.0,1
16a07831-8a1d-4685-94b7-6ec429a79ee5,15.0,1.0,14.0,931.3525390625,992.8345336914062,2198.659423828125,0.0,52.0,9.0,3224.0,813.0698852539062,255.0,0.0,,0.0,0.0,1
16aaa5f6-bf76-4cf5-9d61-aa2891719b76,14.0,1.0,14.0,6557.69287109375,1555.6365966796875,4770.23681640625,0.0,232.0,21.0,234.0,63.87061309814453,234.0,0.0,,0.0,0.0,1
16cd6dfe-a984-45f5-a420-4e20a7124b57,11.0,1.0,10.0,6081.32470703125,775.3359985351562,5830.95166015625,0.0,471.0,57.0,388.0,366.6987609863281,67.0,0.0,,14.0,1.0,1
16f0f18a-f2d2-4160-b40a-7fbc0e772632,11.0,1.0,11.0,1153.2825927734375,1191.5992431640625,3006.6591796875,0.0,64.0,2.0,13577.0,2440.96484375,352.0,0.0,,0.0,0.0,1
16f2e4c7-4fc5-4fea-ad7f-ed65aca6a23e,16.0,1.0,15.0,287.2591247558594,1355.3658447265625,2328.11474609375,0.0,13.0,1.0,6111.0,1320.337890625,291.0,0.0,,0.0,0.0,1
1774b2f4-df84-44c4-9fa9-4c85df29d0d2,15.0,1.0,14.0,8757.771484375,1146.36328125,4174.0126953125,0.0,428.0,63.0,16398.0,10224.298828125,98.0,0.0,,0.0,0.0,1
1790f50d-85a1-45cb-9573-f42124ecb1a5,10.0,1.0,10.0,98.97987365722656,2013.8055419921875,2877.69189453125,0.0,1.0,0.0,426.0,793.9508666992188,35.0,0.0,,0.0,0.0,1
17fe1de0-307f-4246-a4ec-ff3fa856357b,19.0,1.0,19.0,3064.557861328125,1246.105712890625,4628.6923828125,0.0,142.0,17.0,16323.0,2440.586669921875,419.0,0.0,,0.0,0.0,1
186cb0ff-39ae-496a-adfc-7698c749a4ad,13.0,1.0,12.0,1277.5531005859375,597.0064697265625,1884.3516845703125,0.0,129.0,7.0,286.0,64.50882720947266,286.0,0.0,,0.0,0.0,1
18dbf602-1bbf-478d-b825-ed7f31c1ad74,9.0,1.0,8.0,856.379150390625,1309.7119140625,3104.8349609375,0.0,40.0,3.0,15033.0,3541.14599609375,266.0,0.0,,0.0,0.0,1
191fb493-f59b-452f-9cb2-9196727ecc38,10.0,1.0,10.0,222.432861328125,781.6362915039062,32388.26953125,0.0,9.0,0.0,348.0,64.77506256103516,21735.0,63.0,14.064516129032258,0.0,0.0,1
19842bc8-0b4b-42e7-a494-709ff6cfbdb6,4.0,1.0,4.0,1647.07666015625,1314.414306640625,4384.3154296875,0.0,77.0,9.0,456.0,211.88026428222656,137.0,0.0,,0.0,0.0,1
1a0c26f6-d4c0-4161-af48-addbd7801d3e,18.0,1.0,17.0,3041.326171875,1112.892578125,8062.2578125,0.0,150.0,26.0,2768.0,753.2147827148438,225.0,0.0,,0.0,0.0,1
1a49cd66-282f-44f6-ad5f-80ce339c026f,12.0,1.0,11.0,2147.687744140625,1092.727783203125,6128.2587890625,0.0,111.0,6.0,234.0,64.40022277832031,234.0,1.0,,0.0,0.0,1
1a73ae6f-8358-4de2-b412-499353274628,17.0,1.0,16.0,3559.88232421875,925.7223510742188,3267.104736328125,0.0,215.0,31.0,7057.0,2494.51708984375,177.0,0.0,,0.0,0.0,1
1a851d4a-fadb-4bda-8e55-2d2e32b28d0e,16.0,1.0,16.0,1791.8533935546875,755.0652465820312,3014.962646484375,0.0,124.0,17.0,4268.0,1515.45458984375,350.0,0.0,,0.0,0.0,1
1aa90323-a392-4efe-bb71-82c4f3e88121,4.0,1.0,4.0,1236.02392578125,1243.4666748046875,2325.940673828125,0.0,45.0,10.0,143.0,99.36575317382812,92.0,0.0,,0.0,0.0,1
1af62375-4da2-433e-9be8-c1f1907048c5,10.0,1.0,9.0,733.3766479492188,1120.0186767578125,2758.82421875,0.0,41.0,1.0,3173.0,784.5468139648438,262.0,0.0,,0.0,0.0,1
1b096d79-9a7d-4631-8ea9-906d7e3515f8,6.0,1.0,6.0,62.71324157714844,520.005126953125,1456.02197265625,0.0,4.0,0.0,350.0,101.48731231689452,221.0,0.0,,0.0,0.0,1
1b778138-2c5f-472e-9432-94e078f5518b,15.0,1.0,14.0,2492.959228515625,805.07861328125,8602.3251953125,0.0,204.0,23.0,6283.0,1010.31591796875,392.0,0.0,,0.0,0.0,1
1bddf5cc-b49c-4e40-b032-a33e68281ad7,8.0,1.0,7.0,1840.8043212890625,559.8544921875,3329.627685546875,0.0,204.0,23.0,15.0,0.0,1.0,0.0,,0.0,0.0,1
1bea9dc5-3fef-4123-8fa2-56bbf7c4d18d,7.0,1.0,7.0,2243.94921875,5409.45974609375,42438.77057668656,0.0,66.0,4.0,368.0,62.87476348876953,23552.0,64.0,12.984126984126984,0.0,0.0,1
1c228ea3-b663-4c00-9402-0b72251c08c3,7.0,1.0,7.0,55.009090423583984,2037.3736572265625,2037.3736572265625,0.0,0.0,0.0,13832.0,3755.64013671875,226.0,0.0,,0.0,0.0,1
1c244ce2-517e-4ce0-9aef-2c5bd0c60222,11.0,1.0,11.0,2093.755859375,457.1054382324219,3605.55126953125,0.0,270.0,25.0,342.0,63.8816032409668,342.0,0.0,,0.0,0.0,1
1c2b7382-bf49-4edf-8125-0c28ba1b5988,5.0,1.0,5.0,6610.548828125,3592.727294921875,42438.77057668656,0.0,231.0,17.0,85.0,63.6363639831543,2720.0,32.0,12.580645161290322,0.0,0.0,1
1cb2a3d8-1259-4d9e-b4ff-899b4a8e1384,10.0,1.0,10.0,2539.578369140625,1561.512451171875,3333.333251953125,0.0,106.0,6.0,343.0,63.60424041748047,343.0,0.0,,0.0,0.0,1
1cb7c2f9-43fa-4246-8751-c3b5e1600cd4,19.0,1.0,18.0,4228.8818359375,1521.8956298828125,4013.86474609375,0.0,162.0,19.0,4910.0,1529.2095947265625,201.0,0.0,,0.0,0.0,1
1cb97f35-1d38-4d5a-848e-e8f50ce537cf,7.0,1.0,7.0,302.04656982421875,688.357177734375,1733.4598388671875,0.0,27.0,1.0,7229.0,3178.257080078125,143.0,0.0,,0.0,0.0,1
1cce8a87-ef5e-4a68-8ea3-253dc1d7c157,6.0,1.0,5.0,806.9988403320312,415.5664367675781,3000.0,0.0,98.0,13.0,440.0,163.49383544921875,172.0,0.0,,0.0,0.0,1
1d00ccc6-4403-4bdb-bf0e-33befec41df0,16.0,1.0,16.0,865.3922119140625,1029.7994384765625,3036.4453125,0.0,51.0,7.0,15293.0,3062.11181640625,285.0,0.0,,0.0,0.0,1
1d4f8012-3011-4fb5-a0b9-e6a333f3e67d,11.0,1.0,10.0,3871.646728515625,964.0236206054688,3067.572265625,0.0,253.0,27.0,463.0,88.51766204833984,336.0,0.0,,0.0,0.0,1
1de7eaef-5a70-4c17-aa81-fd7c98f76bad,12.0,1.0,11.0,3856.22314453125,1118.292236328125,14142.1357421875,0.0,190.0,24.0,349.0,64.0058822631836,349.0,1.0,,0.0,0.0,1
1e320452-f246-42aa-ad7e-52e6bf51b324,15.0,1.0,15.0,1501.92236328125,1091.7550048828125,2841.54541015625,0.0,71.0,10.0,8341.0,2034.6763916015625,257.0,0.0,,0.0,0.0,1
1ecb9642-19e6-4b66-bd3c-a9232a0407bd,22.0,1.0,21.0,6161.0791015625,744.81689453125,4436.142578125,0.0,497.0,56.0,10229.0,3881.549072265625,165.0,0.0,,0.0,0.0,1
1ee158ce-f694-4aaa-bab0-d61f47f2c702,25.0,1.0,25.0,1700.8248291015625,944.001953125,2961.41845703125,0.0,104.0,11.0,1089.0,63.954856872558594,1089.0,0.0,,0.0,0.0,1
1eedb4ca-e071-4fef-9e38-4bb2a8173790,8.0,1.0,7.0,499.8240051269531,1276.732666015625,2061.552734375,0.0,22.0,0.0,86.0,63.95786285400391,86.0,0.0,,0.0,0.0,1
1f640c7c-f169-4898-b544-e2df871ee280,9.0,1.0,9.0,357.08154296875,1520.1522216796875,2531.7978515625,0.0,15.0,0.0,3752.0,936.7063598632812,308.0,0.0,,0.0,0.0,1
